"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChange","UnderlyingChgPct","CallPL","CallPLAmount","CallPLPercentage","PutPL","PutPLAmount","PutPLPercentage","PL"
"13:55:00",14870.2,14621.6,248.60000000000036,"1.67","16.25","812.50","30.40","-118.80","-5940.00","-141.43","-5127.50"
"13:56:00",14870.2,14637.8,232.40000000000146,"1.56","15.45","772.50","28.91","-108.35","-5417.50","-128.99","-4645.00"
"13:57:00",14870.2,14631.8,238.40000000000146,"1.60","15.50","775.00","29.00","-109.90","-5495.00","-130.83","-4720.00"
"13:58:00",14870.2,14635.3,234.90000000000146,"1.58","15.75","787.50","29.47","-109.65","-5482.50","-130.54","-4695.00"
"13:59:00",14870.2,14647,223.20000000000073,"1.50","15.55","777.50","29.09","-101.70","-5085.00","-121.07","-4307.50"
"14:00:00",14870.2,14656.2,214,"1.44","15.25","762.50","28.53","-98.40","-4920.00","-117.14","-4157.50"
"14:01:00",14870.2,14645.6,224.60000000000036,"1.51","15.90","795.00","29.75","-105.05","-5252.50","-125.06","-4457.50"
"14:02:00",14870.2,14652.8,217.40000000000146,"1.46","15.60","780.00","29.19","-99.25","-4962.50","-118.15","-4182.50"
"14:03:00",14870.2,14662.3,207.90000000000146,"1.40","14.70","735.00","27.50","-95.30","-4765.00","-113.45","-4030.00"
"14:04:00",14870.2,14672.7,197.5,"1.33","13.70","685.00","25.63","-82.40","-4120.00","-98.10","-3435.00"
"14:05:00",14870.2,14678.7,191.5,"1.29","13.05","652.50","24.42","-78.35","-3917.50","-93.27","-3265.00"
"14:06:00",14870.2,14667.8,202.40000000000146,"1.36","14.65","732.50","27.41","-84.10","-4205.00","-100.12","-3472.50"
"14:07:00",14870.2,14674.3,195.90000000000146,"1.32","14.70","735.00","27.50","-84.80","-4240.00","-100.95","-3505.00"
"14:08:00",14870.2,14686.3,183.90000000000146,"1.24","13.95","697.50","26.10","-74.20","-3710.00","-88.33","-3012.50"
"14:09:00",14870.2,14677.8,192.40000000000146,"1.29","14.00","700.00","26.19","-82.25","-4112.50","-97.92","-3412.50"
"14:10:00",14870.2,14675.3,194.90000000000146,"1.31","14.40","720.00","26.94","-82.60","-4130.00","-98.33","-3410.00"
"14:11:00",14870.2,14680,190.20000000000073,"1.28","14.80","740.00","27.69","-80.30","-4015.00","-95.60","-3275.00"
"14:12:00",14870.2,14675.5,194.70000000000073,"1.31","15.45","772.50","28.91","-82.80","-4140.00","-98.57","-3367.50"
"14:13:00",14870.2,14671.9,198.3000000000011,"1.33","15.60","780.00","29.19","-84.60","-4230.00","-100.71","-3450.00"
"14:14:00",14870.2,14679.9,190.3000000000011,"1.28","15.10","755.00","28.25","-79.85","-3992.50","-95.06","-3237.50"
"14:15:00",14870.2,14686.9,183.3000000000011,"1.23","14.70","735.00","27.50","-75.80","-3790.00","-90.24","-3055.00"
"14:16:00",14870.2,14686.9,183.3000000000011,"1.23","15.00","750.00","28.06","-75.15","-3757.50","-89.46","-3007.50"
"14:17:00",14870.2,14681.6,188.60000000000036,"1.27","15.75","787.50","29.47","-79.40","-3970.00","-94.52","-3182.50"
"14:18:00",14870.2,14666.8,203.40000000000146,"1.37","16.90","845.00","31.62","-87.15","-4357.50","-103.75","-3512.50"
"14:19:00",14870.2,14656.5,213.70000000000073,"1.44","17.85","892.50","33.40","-93.30","-4665.00","-111.07","-3772.50"
"14:20:00",14870.2,14645.5,224.70000000000073,"1.51","17.65","882.50","33.02","-102.05","-5102.50","-121.49","-4220.00"
"14:21:00",14870.2,14635.1,235.10000000000036,"1.58","18.60","930.00","34.80","-107.30","-5365.00","-127.74","-4435.00"
"14:22:00",14870.2,14647.2,223,"1.50","17.65","882.50","33.02","-99.65","-4982.50","-118.63","-4100.00"
"14:23:00",14870.2,14662.3,207.90000000000146,"1.40","17.10","855.00","31.99","-91.30","-4565.00","-108.69","-3710.00"
"14:24:00",14870.2,14654.4,215.8000000000011,"1.45","17.45","872.50","32.65","-95.90","-4795.00","-114.17","-3922.50"
"14:25:00",14870.2,14649.8,220.40000000000146,"1.48","17.70","885.00","33.12","-95.75","-4787.50","-113.99","-3902.50"
"14:26:00",14870.2,14657.5,212.70000000000073,"1.43","17.45","872.50","32.65","-92.95","-4647.50","-110.65","-3775.00"
"14:27:00",14870.2,14659,211.20000000000073,"1.42","17.30","865.00","32.37","-92.60","-4630.00","-110.24","-3765.00"
"14:28:00",14870.2,14675.1,195.10000000000036,"1.31","16.75","837.50","31.34","-81.20","-4060.00","-96.67","-3222.50"
"14:29:00",14870.2,14666.9,203.3000000000011,"1.37","17.05","852.50","31.90","-84.70","-4235.00","-100.83","-3382.50"
"14:30:00",14870.2,14669.1,201.10000000000036,"1.35","16.80","840.00","31.43","-81.25","-4062.50","-96.73","-3222.50"
"14:31:00",14870.2,14659.8,210.40000000000146,"1.41","17.80","890.00","33.30","-89.50","-4475.00","-106.55","-3585.00"
"14:32:00",14870.2,14662.8,207.40000000000146,"1.39","18.05","902.50","33.77","-90.40","-4520.00","-107.62","-3617.50"
"14:33:00",14870.2,14653.3,216.90000000000146,"1.46","18.70","935.00","34.99","-96.90","-4845.00","-115.36","-3910.00"
"14:34:00",14870.2,14645.9,224.3000000000011,"1.51","19.25","962.50","36.01","-102.05","-5102.50","-121.49","-4140.00"
"14:35:00",14870.2,14643.4,226.8000000000011,"1.53","19.30","965.00","36.11","-101.65","-5082.50","-121.01","-4117.50"
"14:36:00",14870.2,14654.4,215.8000000000011,"1.45","18.65","932.50","34.89","-94.45","-4722.50","-112.44","-3790.00"
"14:37:00",14870.2,14652.2,218,"1.47","18.60","930.00","34.80","-92.75","-4637.50","-110.42","-3707.50"
"14:38:00",14870.2,14659.9,210.3000000000011,"1.41","18.15","907.50","33.96","-87.95","-4397.50","-104.70","-3490.00"
"14:39:00",14870.2,14660,210.20000000000073,"1.41","18.20","910.00","34.05","-86.70","-4335.00","-103.21","-3425.00"
"14:40:00",14870.2,14664.4,205.8000000000011,"1.38","18.40","920.00","34.42","-83.00","-4150.00","-98.81","-3230.00"
"14:41:00",14870.2,14660.8,209.40000000000146,"1.41","18.45","922.50","34.52","-85.45","-4272.50","-101.73","-3350.00"
"14:42:00",14870.2,14667.9,202.3000000000011,"1.36","17.25","862.50","32.27","-80.50","-4025.00","-95.83","-3162.50"
"14:43:00",14870.2,14670.1,200.10000000000036,"1.35","17.15","857.50","32.09","-78.05","-3902.50","-92.92","-3045.00"
"14:44:00",14870.2,14668.7,201.5,"1.36","17.60","880.00","32.93","-81.25","-4062.50","-96.73","-3182.50"
"14:45:00",14870.2,14668.9,201.3000000000011,"1.35","16.70","835.00","31.24","-78.60","-3930.00","-93.57","-3095.00"
"14:46:00",14870.2,14668.7,201.5,"1.36","17.45","872.50","32.65","-81.20","-4060.00","-96.67","-3187.50"
"14:47:00",14870.2,14677.8,192.40000000000146,"1.29","16.90","845.00","31.62","-75.25","-3762.50","-89.58","-2917.50"
"14:48:00",14870.2,14680.9,189.3000000000011,"1.27","16.55","827.50","30.96","-71.15","-3557.50","-84.70","-2730.00"
"14:49:00",14870.2,14679.5,190.70000000000073,"1.28","16.95","847.50","31.71","-71.85","-3592.50","-85.54","-2745.00"
"14:50:00",14870.2,14684.4,185.8000000000011,"1.25","16.75","837.50","31.34","-70.95","-3547.50","-84.46","-2710.00"
"14:51:00",14870.2,14676.9,193.3000000000011,"1.30","16.40","820.00","30.68","-75.05","-3752.50","-89.35","-2932.50"
"14:52:00",14870.2,14679.8,190.40000000000146,"1.28","16.75","837.50","31.34","-75.50","-3775.00","-89.88","-2937.50"
"14:53:00",14870.2,14665.3,204.90000000000146,"1.38","18.25","912.50","34.14","-81.70","-4085.00","-97.26","-3172.50"
"14:54:00",14870.2,14669,201.20000000000073,"1.35","18.15","907.50","33.96","-78.80","-3940.00","-93.81","-3032.50"
"14:55:00",14870.2,14673.5,196.70000000000073,"1.32","17.50","875.00","32.74","-76.90","-3845.00","-91.55","-2970.00"
"14:56:00",14870.2,14675,195.20000000000073,"1.31","16.90","845.00","31.62","-77.75","-3887.50","-92.56","-3042.50"
"14:57:00",14870.2,14661.5,208.70000000000073,"1.40","17.95","897.50","33.58","-85.25","-4262.50","-101.49","-3365.00"
"14:58:00",14870.2,14651.3,218.90000000000146,"1.47","18.30","915.00","34.24","-90.35","-4517.50","-107.56","-3602.50"
"14:59:00",14870.2,14662.9,207.3000000000011,"1.39","17.70","885.00","33.12","-85.95","-4297.50","-102.32","-3412.50"
"15:00:00",14870.2,14655.4,214.8000000000011,"1.44","18.30","915.00","34.24","-92.85","-4642.50","-110.54","-3727.50"
