"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChg","UnderlyingChgPct","position1PL","position1PLAmt","position1PLPct","position2PL","position2PLAmt","position2PLPct","PL"
"10:57:00",13713.5,13781.5,-68,"-0.50",-16.89999999999999,"-845.00","-15.94",21.64999999999999,"1082.50","29.30","237.50"
"10:58:00",13713.5,13784.5,-71,"-0.52",-17.549999999999997,"-877.50","-16.45",22.700000000000003,"1135.00","31.16","257.50"
"10:59:00",13713.5,13775.1,-62,"-0.45",-15.449999999999989,"-772.50","-14.77",20.14999999999999,"1007.50","26.72","235.00"
"11:00:00",13713.5,13778.4,-65,"-0.47",-16.799999999999997,"-840.00","-15.86",20.599999999999994,"1030.00","27.48","190.00"
"11:01:00",13713.5,13788.8,-75,"-0.55",-17.549999999999997,"-877.50","-16.45",24.200000000000003,"1210.00","33.92","332.50"
"11:02:00",13713.5,13783.4,-70,"-0.51",-16.75,"-837.50","-15.82",22.14999999999999,"1107.50","30.18","270.00"
"11:03:00",13713.5,13764.8,-51,"-0.37",-11.299999999999997,"-565.00","-11.25",17.099999999999994,"855.00","21.80","290.00"
"11:04:00",13713.5,13757,-44,"-0.32",-9.149999999999991,"-457.50","-9.31",14.899999999999991,"745.00","18.47","287.50"
"11:05:00",13713.5,13753.9,-40,"-0.29",-9.25,"-462.50","-9.40",13.450000000000003,"672.50","16.38","210.00"
"11:06:00",13713.5,13753.4,-40,"-0.29",-7.799999999999997,"-390.00","-8.05",13,"650.00","15.75","260.00"
"11:07:00",13713.5,13766.4,-53,"-0.39",-11.549999999999997,"-577.50","-11.47",17.299999999999997,"865.00","22.11","287.50"
"11:08:00",13713.5,13766.1,-53,"-0.39",-11.849999999999994,"-592.50","-11.73",16.849999999999994,"842.50","21.41","250.00"
"11:09:00",13713.5,13755.9,-42,"-0.31",-8.75,"-437.50","-8.94",14.649999999999991,"732.50","18.11","295.00"
"11:10:00",13713.5,13755.3,-42,"-0.31",-8.149999999999991,"-407.50","-8.38",14.899999999999991,"745.00","18.47","337.50"
"11:11:00",13713.5,13754.8,-41,"-0.30",-8.199999999999989,"-410.00","-8.42",14.950000000000003,"747.50","18.55","337.50"
"11:12:00",13713.5,13759.9,-46,"-0.34",-8.349999999999994,"-417.50","-8.56",16.299999999999997,"815.00","20.57","397.50"
"11:13:00",13713.5,13759.2,-46,"-0.34",-9.049999999999997,"-452.50","-9.22",15.200000000000003,"760.00","18.92","307.50"
"11:14:00",13713.5,13763.8,-50,"-0.36",-11,"-550.00","-10.98",18.14999999999999,"907.50","23.45","357.50"
"11:15:00",13713.5,13760.4,-47,"-0.34",-9.649999999999991,"-482.50","-9.77",16.200000000000003,"810.00","20.42","327.50"
"11:16:00",13713.5,13768.8,-55,"-0.40",-11.199999999999989,"-560.00","-11.16",17.39999999999999,"870.00","22.26","310.00"
"11:17:00",13713.5,13775.3,-62,"-0.45",-12.25,"-612.50","-12.08",18.14999999999999,"907.50","23.45","295.00"
"11:18:00",13713.5,13766.3,-53,"-0.39",-11.899999999999991,"-595.00","-11.78",16.549999999999997,"827.50","20.95","232.50"
"11:19:00",13713.5,13780.2,-67,"-0.49",-13.5,"-675.00","-13.15",18.599999999999994,"930.00","24.17","255.00"
"11:20:00",13713.5,13788.8,-75,"-0.55",-15.75,"-787.50","-15.01",20.349999999999994,"1017.50","27.06","230.00"
"11:21:00",13713.5,13809.4,-96,"-0.70",-25.849999999999994,"-1292.50","-22.48",31.099999999999994,"1555.00","48.25","262.50"
"11:22:00",13713.5,13809.8,-96,"-0.70",-26.39999999999999,"-1320.00","-22.85",30.14999999999999,"1507.50","46.10","187.50"
"11:23:00",13713.5,13817.5,-104,"-0.76",-28.69999999999999,"-1435.00","-24.35",31.549999999999997,"1577.50","49.30","142.50"
"11:24:00",13713.5,13810.5,-97,"-0.71",-25.25,"-1262.50","-22.07",29,"1450.00","43.58","187.50"
"11:25:00",13713.5,13820,-107,"-0.78",-30.14999999999999,"-1507.50","-25.27",32.55,"1627.50","51.67","120.00"
"11:26:00",13713.5,13828.9,-115,"-0.84",-31.69999999999999,"-1585.00","-26.23",34.699999999999996,"1735.00","57.03","150.00"
"11:27:00",13713.5,13821.3,-108,"-0.79",-28.849999999999994,"-1442.50","-24.45",33.05,"1652.50","52.88","210.00"
"11:28:00",13713.5,13831.6,-118,"-0.86",-32.3,"-1615.00","-26.60",35.5,"1775.00","59.12","160.00"
"11:29:00",13713.5,13840.9,-127,"-0.93",-32.3,"-1615.00","-26.60",37.55,"1877.50","64.74","262.50"
"11:30:00",13713.5,13848.5,-135,"-0.98",-34.3,"-1715.00","-27.78",39.3,"1965.00","69.87","250.00"
"11:31:00",13713.5,13852.4,-139,"-1.01",-36.89999999999999,"-1845.00","-29.27",39.199999999999996,"1960.00","69.57","115.00"
"11:32:00",13713.5,13836.3,-123,"-0.90",-32.849999999999994,"-1642.50","-26.93",36.4,"1820.00","61.54","177.50"
"11:33:00",13713.5,13833.8,-120,"-0.88",-31,"-1550.00","-25.80",35.949999999999996,"1797.50","60.32","247.50"
"11:34:00",13713.5,13828.1,-115,"-0.84",-26.14999999999999,"-1307.50","-22.68",35.099999999999994,"1755.00","58.06","447.50"
"11:35:00",13713.5,13832.9,-119,"-0.87",-30.849999999999994,"-1542.50","-25.71",37.05,"1852.50","63.33","310.00"
"11:36:00",13713.5,13844.5,-131,"-0.96",-31.049999999999997,"-1552.50","-25.83",38.099999999999994,"1905.00","66.32","352.50"
"11:37:00",13713.5,13839.5,-126,"-0.92",-30.849999999999994,"-1542.50","-25.71",36.4,"1820.00","61.54","277.50"
"11:38:00",13713.5,13839.5,-126,"-0.92",-30.299999999999997,"-1515.00","-25.37",36.55,"1827.50","61.95","312.50"
"11:39:00",13713.5,13834.1,-121,"-0.88",-27.849999999999994,"-1392.50","-23.80",35.099999999999994,"1755.00","58.06","362.50"
"11:40:00",13713.5,13840.8,-127,"-0.93",-29.44999999999999,"-1472.50","-24.83",36,"1800.00","60.45","327.50"
"11:41:00",13713.5,13847.7,-134,"-0.98",-32.849999999999994,"-1642.50","-26.93",37.5,"1875.00","64.60","232.50"
"11:42:00",13713.5,13835.6,-122,"-0.89",-29.099999999999994,"-1455.00","-24.61",34.849999999999994,"1742.50","57.41","287.50"
"11:43:00",13713.5,13851,-138,"-1.01",-32.5,"-1625.00","-26.72",37.199999999999996,"1860.00","63.75","235.00"
"11:44:00",13713.5,13852,-139,"-1.01",-33.3,"-1665.00","-27.19",37.8,"1890.00","65.45","225.00"
"11:45:00",13713.5,13850.1,-137,"-1.00",-32.25,"-1612.50","-26.57",36.9,"1845.00","62.92","232.50"
"11:46:00",13713.5,13867,-154,"-1.12",-35.39999999999999,"-1770.00","-28.42",39.449999999999996,"1972.50","70.32","202.50"
"11:47:00",13713.5,13873.5,-160,"-1.17",-37.349999999999994,"-1867.50","-29.53",40.15,"2007.50","72.47","140.00"
"11:48:00",13713.5,13873.4,-160,"-1.17",-38.3,"-1915.00","-30.05",40.599999999999994,"2030.00","73.89","115.00"
"11:49:00",13713.5,13881.9,-168,"-1.23",,,,42.449999999999996,"2122.50","79.94","207.50"
"11:50:00",13713.5,13901.8,-188,"-1.37",,,,47.65,"2382.50","99.48","467.50"
"11:51:00",13713.5,13891.8,-178,"-1.30",,,,46.449999999999996,"2322.50","94.60","407.50"
"11:52:00",13713.5,13886.3,-173,"-1.26",,,,44.949999999999996,"2247.50","88.83","332.50"
"11:53:00",13713.5,13894.3,-181,"-1.32",,,,45.849999999999994,"2292.50","92.25","377.50"
"11:54:00",13713.5,13896.5,-183,"-1.33",,,,47.05,"2352.50","97.01","437.50"
"11:55:00",13713.5,13899.5,-186,"-1.36",,,,47,"2350.00","96.81","435.00"
"11:56:00",13713.5,13873,-160,"-1.17",,,,43.15,"2157.50","82.35","242.50"
"11:57:00",13713.5,13876.4,-163,"-1.19",,,,42.55,"2127.50","80.28","212.50"
"11:58:00",13713.5,13874.3,-161,"-1.17",,,,42,"2100.00","78.43","185.00"
"11:59:00",13713.5,13876.8,-163,"-1.19",,,,42.4,"2120.00","79.77","205.00"
"12:00:00",13713.5,13874.1,-161,"-1.17",,,,42.55,"2127.50","80.28","212.50"
"12:01:00",13713.5,13883.9,-170,"-1.24",,,,43.4,"2170.00","83.22","255.00"
"12:02:00",13713.5,13894.8,-181,"-1.32",,,,44.65,"2232.50","87.72","317.50"
"12:03:00",13713.5,13894.6,-181,"-1.32",,,,43.849999999999994,"2192.50","84.82","277.50"
"12:04:00",13713.5,13897.9,-184,"-1.34",,,,45.4,"2270.00","90.53","355.00"
"12:05:00",13713.5,13891.6,-178,"-1.30",,,,44.05,"2202.50","85.53","287.50"
"12:06:00",13713.5,13885.6,-172,"-1.25",,,,43.199999999999996,"2160.00","82.52","245.00"
"12:07:00",13713.5,13885.1,-172,"-1.25",,,,43.8,"2190.00","84.64","275.00"
"12:08:00",13713.5,13881,-168,"-1.23",,,,42.449999999999996,"2122.50","79.94","207.50"
"12:09:00",13713.5,13880.5,-167,"-1.22",,,,41.75,"2087.50","77.60","172.50"
"12:10:00",13713.5,13880.7,-167,"-1.22",,,,42.75,"2137.50","80.97","222.50"
"12:11:00",13713.5,13872.5,-159,"-1.16",,,,41.8,"2090.00","77.77","175.00"
"12:12:00",13713.5,13876.3,-163,"-1.19",,,,42.25,"2112.50","79.27","197.50"
"12:13:00",13713.5,13876.9,-163,"-1.19",,,,42.55,"2127.50","80.28","212.50"
"12:14:00",13713.5,13849.5,-136,"-0.99",,,,37.8,"1890.00","65.45","-25.00"
"12:15:00",13713.5,13801.5,-88,"-0.64",,,,,,,"-25.00"
"12:16:00",13713.5,13821.3,-108,"-0.79",,,,,,,"-25.00"
"12:17:00",13713.5,13814.5,-101,"-0.74",,,,,,,"-25.00"
"12:18:00",13713.5,13823.5,-110,"-0.80",,,,,,,"-25.00"
"12:19:00",13713.5,13819.3,-106,"-0.77",,,,,,,"-25.00"
"12:20:00",13713.5,13815.5,-102,"-0.74",,,,,,,"-25.00"
"12:21:00",13713.5,13817.1,-104,"-0.76",,,,,,,"-25.00"
"12:22:00",13713.5,13831,-118,"-0.86",,,,,,,"-25.00"
"12:23:00",13713.5,13825.3,-112,"-0.82",,,,,,,"-25.00"
"12:24:00",13713.5,13829,-116,"-0.85",,,,,,,"-25.00"
"12:25:00",13713.5,13829.4,-116,"-0.85",,,,,,,"-25.00"
"12:26:00",13713.5,13841.6,-128,"-0.93",,,,,,,"-25.00"
"12:27:00",13713.5,13850,-137,"-1.00",,,,,,,"-25.00"
"12:28:00",13713.5,13856.2,-143,"-1.04",,,,,,,"-25.00"
"12:29:00",13713.5,13857.6,-144,"-1.05",,,,,,,"-25.00"
"12:30:00",13713.5,13862.2,-149,"-1.09",,,,,,,"-25.00"
"12:31:00",13713.5,13864.9,-151,"-1.10",,,,,,,"-25.00"
"12:32:00",13713.5,13862.4,-149,"-1.09",,,,,,,"-25.00"
"12:33:00",13713.5,13861,-148,"-1.08",,,,,,,"-25.00"
"12:34:00",13713.5,13862.1,-149,"-1.09",,,,,,,"-25.00"
"12:35:00",13713.5,13869.5,-156,"-1.14",,,,,,,"-25.00"
"12:36:00",13713.5,13865.5,-152,"-1.11",,,,,,,"-25.00"
"12:37:00",13713.5,13866.9,-153,"-1.12",,,,,,,"-25.00"
"12:38:00",13713.5,13857.5,-144,"-1.05",,,,,,,"-25.00"
"12:39:00",13713.5,13854.5,-141,"-1.03",,,,,,,"-25.00"
"12:40:00",13713.5,13842.7,-129,"-0.94",,,,,,,"-25.00"
"12:41:00",13713.5,13838.3,-125,"-0.91",,,,,,,"-25.00"
"12:42:00",13713.5,13847.3,-134,"-0.98",,,,,,,"-25.00"
"12:43:00",13713.5,13848.1,-135,"-0.98",,,,,,,"-25.00"
"12:44:00",13713.5,13856,-143,"-1.04",,,,,,,"-25.00"
"12:45:00",13713.5,13845,-132,"-0.96",,,,,,,"-25.00"
"12:46:00",13713.5,13829.8,-116,"-0.85",,,,,,,"-25.00"
"12:47:00",13713.5,13842.3,-129,"-0.94",,,,,,,"-25.00"
"12:48:00",13713.5,13842,-129,"-0.94",,,,,,,"-25.00"
"12:49:00",13713.5,13853,-140,"-1.02",,,,,,,"-25.00"
"12:50:00",13713.5,13864.8,-151,"-1.10",,,,,,,"-25.00"
"12:51:00",13713.5,13925.4,-212,"-1.55",,,,,,,"-25.00"
"12:52:00",13713.5,13944.9,-231,"-1.68",,,,,,,"-25.00"
"12:53:00",13713.5,13978.3,-265,"-1.93",,,,,,,"-25.00"
"12:54:00",13713.5,13981.9,-268,"-1.95",,,,,,,"-25.00"
"12:55:00",13713.5,13987.8,-274,"-2.00",,,,,,,"-25.00"
"12:56:00",13713.5,14039.3,-326,"-2.38",,,,,,,"-25.00"
"12:57:00",13713.5,14036.9,-323,"-2.36",,,,,,,"-25.00"
"12:58:00",13713.5,14050,-337,"-2.46",,,,,,,"-25.00"
"12:59:00",13713.5,14062.6,-349,"-2.54",,,,,,,"-25.00"
"13:00:00",13713.5,14085.9,-372,"-2.71",,,,,,,"-25.00"
"13:01:00",13713.5,14095.5,-382,"-2.79",,,,,,,"-25.00"
"13:02:00",13713.5,14096.5,-383,"-2.79",,,,,,,"-25.00"
"13:03:00",13713.5,14079.8,-366,"-2.67",,,,,,,"-25.00"
"13:04:00",13713.5,14092,-379,"-2.76",,,,,,,"-25.00"
"13:05:00",13713.5,14100.4,-387,"-2.82",,,,,,,"-25.00"
"13:06:00",13713.5,14101.4,-388,"-2.83",,,,,,,"-25.00"
"13:07:00",13713.5,14091.9,-378,"-2.76",,,,,,,"-25.00"
"13:08:00",13713.5,14073.9,-360,"-2.63",,,,,,,"-25.00"
"13:09:00",13713.5,14077.4,-364,"-2.65",,,,,,,"-25.00"
"13:10:00",13713.5,14058.4,-345,"-2.52",,,,,,,"-25.00"
"13:11:00",13713.5,14050.1,-337,"-2.46",,,,,,,"-25.00"
"13:12:00",13713.5,14017,-304,"-2.22",,,,,,,"-25.00"
"13:13:00",13713.5,14011.2,-298,"-2.17",,,,,,,"-25.00"
"13:14:00",13713.5,14013.5,-300,"-2.19",,,,,,,"-25.00"
"13:15:00",13713.5,14024.6,-311,"-2.27",,,,,,,"-25.00"
"13:16:00",13713.5,14054.3,-341,"-2.49",,,,,,,"-25.00"
"13:17:00",13713.5,14065.4,-352,"-2.57",,,,,,,"-25.00"
"13:18:00",13713.5,14088,-375,"-2.73",,,,,,,"-25.00"
"13:19:00",13713.5,14099.1,-386,"-2.81",,,,,,,"-25.00"
"13:20:00",13713.5,14097.4,-384,"-2.80",,,,,,,"-25.00"
"13:21:00",13713.5,14085,-372,"-2.71",,,,,,,"-25.00"
"13:22:00",13713.5,14076,-363,"-2.65",,,,,,,"-25.00"
"13:23:00",13713.5,14089.4,-376,"-2.74",,,,,,,"-25.00"
"13:24:00",13713.5,14098.4,-385,"-2.81",,,,,,,"-25.00"
"13:25:00",13713.5,14114,-401,"-2.92",,,,,,,"-25.00"
"13:26:00",13713.5,14104.9,-391,"-2.85",,,,,,,"-25.00"
"13:27:00",13713.5,14114.1,-401,"-2.92",,,,,,,"-25.00"
"13:28:00",13713.5,14130.2,-417,"-3.04",,,,,,,"-25.00"
"13:29:00",13713.5,14151.4,-438,"-3.19",,,,,,,"-25.00"
"13:30:00",13713.5,14153.1,-440,"-3.21",,,,,,,"-25.00"
"13:31:00",13713.5,14154.4,-441,"-3.22",,,,,,,"-25.00"
"13:32:00",13713.5,14134.1,-421,"-3.07",,,,,,,"-25.00"
"13:33:00",13713.5,14146.2,-433,"-3.16",,,,,,,"-25.00"
"13:34:00",13713.5,14145.1,-432,"-3.15",,,,,,,"-25.00"
"13:35:00",13713.5,14141.4,-428,"-3.12",,,,,,,"-25.00"
"13:36:00",13713.5,14129,-416,"-3.03",,,,,,,"-25.00"
"13:37:00",13713.5,14135.7,-422,"-3.08",,,,,,,"-25.00"
"13:38:00",13713.5,14142.1,-429,"-3.13",,,,,,,"-25.00"
"13:39:00",13713.5,14136.3,-423,"-3.08",,,,,,,"-25.00"
"13:40:00",13713.5,14141,-428,"-3.12",,,,,,,"-25.00"
"13:41:00",13713.5,14170.3,-457,"-3.33",,,,,,,"-25.00"
"13:42:00",13713.5,14176.5,-463,"-3.38",,,,,,,"-25.00"
"13:43:00",13713.5,14187.5,-474,"-3.46",,,,,,,"-25.00"
"13:44:00",13713.5,14195,-482,"-3.51",,,,,,,"-25.00"
"13:45:00",13713.5,14186.7,-473,"-3.45",,,,,,,"-25.00"
"13:46:00",13713.5,14189.5,-476,"-3.47",,,,,,,"-25.00"
"13:47:00",13713.5,14183.3,-470,"-3.43",,,,,,,"-25.00"
"13:48:00",13713.5,14204.1,-491,"-3.58",,,,,,,"-25.00"
"13:49:00",13713.5,14212.5,-499,"-3.64",,,,,,,"-25.00"
"13:50:00",13713.5,14206,-493,"-3.59",,,,,,,"-25.00"
"13:51:00",13713.5,14192.7,-479,"-3.49",,,,,,,"-25.00"
"13:52:00",13713.5,14203.6,-490,"-3.57",,,,,,,"-25.00"
"13:53:00",13713.5,14198.1,-485,"-3.54",,,,,,,"-25.00"
"13:54:00",13713.5,14186.9,-473,"-3.45",,,,,,,"-25.00"
"13:55:00",13713.5,14182.8,-469,"-3.42",,,,,,,"-25.00"
"13:56:00",13713.5,14165.8,-452,"-3.30",,,,,,,"-25.00"
"13:57:00",13713.5,14163.2,-450,"-3.28",,,,,,,"-25.00"
"13:58:00",13713.5,14132.6,-419,"-3.06",,,,,,,"-25.00"
"13:59:00",13713.5,14162.9,-449,"-3.27",,,,,,,"-25.00"
"14:00:00",13713.5,14158.5,-445,"-3.24",,,,,,,"-25.00"
"14:01:00",13713.5,14159.8,-446,"-3.25",,,,,,,"-25.00"
"14:02:00",13713.5,14185.3,-472,"-3.44",,,,,,,"-25.00"
"14:03:00",13713.5,14174.5,-461,"-3.36",,,,,,,"-25.00"
"14:04:00",13713.5,14173.9,-460,"-3.35",,,,,,,"-25.00"
"14:05:00",13713.5,14166,-453,"-3.30",,,,,,,"-25.00"
"14:06:00",13713.5,14128.8,-415,"-3.03",,,,,,,"-25.00"
"14:07:00",13713.5,14131,-418,"-3.05",,,,,,,"-25.00"
"14:08:00",13713.5,14125.2,-412,"-3.00",,,,,,,"-25.00"
"14:09:00",13713.5,14128,-415,"-3.03",,,,,,,"-25.00"
"14:10:00",13713.5,14150.5,-437,"-3.19",,,,,,,"-25.00"
"14:11:00",13713.5,14132.9,-419,"-3.06",,,,,,,"-25.00"
"14:12:00",13713.5,14139.1,-426,"-3.11",,,,,,,"-25.00"
"14:13:00",13713.5,14147.6,-434,"-3.16",,,,,,,"-25.00"
"14:14:00",13713.5,14144.4,-431,"-3.14",,,,,,,"-25.00"
"14:15:00",13713.5,14144,-431,"-3.14",,,,,,,"-25.00"
"14:16:00",13713.5,14120.2,-407,"-2.97",,,,,,,"-25.00"
"14:17:00",13713.5,14138.6,-425,"-3.10",,,,,,,"-25.00"
"14:18:00",13713.5,14176.9,-463,"-3.38",,,,,,,"-25.00"
"14:19:00",13713.5,14166,-453,"-3.30",,,,,,,"-25.00"
"14:20:00",13713.5,14172,-459,"-3.35",,,,,,,"-25.00"
"14:21:00",13713.5,14173.5,-460,"-3.35",,,,,,,"-25.00"
"14:22:00",13713.5,14187.9,-474,"-3.46",,,,,,,"-25.00"
"14:23:00",13713.5,14184.9,-471,"-3.43",,,,,,,"-25.00"
