"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChg","UnderlyingChgPct","position1PL","position1PLAmt","position1PLPct","position2PL","position2PLAmt","position2PLPct","PL"
"10:10:00",14870.2,14869.3,1,"0.01",2.6500000000000057,"132.50","5.22",3.4000000000000057,"170.00","4.18","302.50"
"10:11:00",14870.2,14869.7,1,"0.01",2,"100.00","3.89",3.700000000000003,"185.00","4.57","285.00"
"10:12:00",14870.2,14877.7,-7,"-0.05",1.5,"75.00","2.89",4.299999999999997,"215.00","5.35","290.00"
"10:13:00",14870.2,14875.1,-5,"-0.03",2.75,"137.50","5.42",2.700000000000003,"135.00","3.29","272.50"
"10:14:00",14870.2,14872,-2,"-0.01",3.5,"175.00","7.01",3.75,"187.50","4.63","362.50"
"10:15:00",14870.2,14877.6,-7,"-0.05",2.6000000000000014,"130.00","5.11",5.049999999999997,"252.50","6.34","382.50"
"10:16:00",14870.2,14863,7,"0.05",5.550000000000004,"277.50","11.59",1.4000000000000057,"70.00","1.68","347.50"
"10:17:00",14870.2,14857.1,13,"0.09",7.25,"362.50","15.69",-1.2999999999999972,"-65.00","-1.51","297.50"
"10:18:00",14870.2,14848.4,22,"0.15",7.450000000000003,"372.50","16.20",-1.7000000000000028,"-85.00","-1.97","287.50"
"10:19:00",14870.2,14845.1,25,"0.17",7.900000000000006,"395.00","17.34",-3.1499999999999915,"-157.50","-3.59","237.50"
"10:20:00",14870.2,14841.5,29,"0.20",7.950000000000003,"397.50","17.47",-4.3999999999999915,"-220.00","-4.94","177.50"
"10:21:00",14870.2,14831.9,39,"0.26",9.600000000000001,"480.00","21.89",-7.799999999999997,"-390.00","-8.43","90.00"
"10:22:00",14870.2,14832.5,38,"0.26",8.950000000000003,"447.50","20.11",-7.099999999999994,"-355.00","-7.73","92.50"
"10:23:00",14870.2,14839.6,31,"0.21",9.050000000000004,"452.50","20.38",-4.349999999999994,"-217.50","-4.88","235.00"
"10:24:00",14870.2,14825,45,"0.30",10.200000000000003,"510.00","23.58",-10.450000000000003,"-522.50","-10.98","-12.50"
"10:25:00",14870.2,14824.5,46,"0.31",10.25,"512.50","23.73",-11.049999999999997,"-552.50","-11.54","-40.00"
"10:26:00",14870.2,14792.5,78,"0.52",13.450000000000003,"672.50","33.63",-25.64999999999999,"-1282.50","-23.24","-610.00"
"10:27:00",14870.2,14784,86,"0.58",14.25,"712.50","36.35",-26.950000000000003,"-1347.50","-24.14","-635.00"
"10:28:00",14870.2,14791.2,79,"0.53",12.650000000000006,"632.50","31.00",-26.099999999999994,"-1305.00","-23.56","-672.50"
"10:29:00",14870.2,14800.3,70,"0.47",12,"600.00","28.95",-21.450000000000003,"-1072.50","-20.21","-472.50"
"10:30:00",14870.2,14811.4,59,"0.40",10.850000000000001,"542.50","25.47",-18.75,"-937.50","-18.12","-395.00"
"10:31:00",14870.2,14795.1,75,"0.50",11.5,"575.00","27.41",-25.799999999999997,"-1290.00","-23.35","-715.00"
"10:32:00",14870.2,14793,77,"0.52",11.050000000000004,"552.50","26.06",-25.64999999999999,"-1282.50","-23.24","-730.00"
"10:33:00",14870.2,14799.1,71,"0.48",9.850000000000001,"492.50","22.59",-24.25,"-1212.50","-22.26","-720.00"
"10:34:00",14870.2,14803.8,67,"0.45",8.900000000000006,"445.00","19.98",-21.049999999999997,"-1052.50","-19.91","-607.50"
"10:35:00",14870.2,14793.4,77,"0.52",11.100000000000001,"555.00","26.21",-26.099999999999994,"-1305.00","-23.56","-750.00"
"10:36:00",14870.2,14802.5,68,"0.46",8.450000000000003,"422.50","18.78",-22.299999999999997,"-1115.00","-20.84","-692.50"
"10:37:00",14870.2,14797.5,73,"0.49",8.950000000000003,"447.50","20.11",-24.14999999999999,"-1207.50","-22.19","-760.00"
"10:38:00",14870.2,14797.5,73,"0.49",9.200000000000003,"460.00","20.79",-24.049999999999997,"-1202.50","-22.11","-742.50"
"10:39:00",14870.2,14795.2,75,"0.50",9.600000000000001,"480.00","21.89",-25.14999999999999,"-1257.50","-22.89","-777.50"
"10:40:00",14870.2,14797.3,73,"0.49",9.350000000000001,"467.50","21.20",-23.200000000000003,"-1160.00","-21.50","-692.50"
"10:41:00",14870.2,14789.5,81,"0.54",10.800000000000004,"540.00","25.32",-27,"-1350.00","-24.17","-810.00"
"10:42:00",14870.2,14789.7,81,"0.54",10.650000000000006,"532.50","24.88",-26.849999999999994,"-1342.50","-24.07","-810.00"
"10:43:00",14870.2,14785.6,85,"0.57",11.25,"562.50","26.66",-29.25,"-1462.50","-25.67","-900.00"
"10:44:00",14870.2,14788.5,82,"0.55",10.150000000000006,"507.50","23.44",-28.299999999999997,"-1415.00","-25.04","-907.50"
"10:45:00",14870.2,14791.9,79,"0.53",10,"500.00","23.01",-26.950000000000003,"-1347.50","-24.14","-847.50"
"10:46:00",14870.2,14798.6,72,"0.48",8.75,"437.50","19.57",-22.89999999999999,"-1145.00","-21.28","-707.50"
"10:47:00",14870.2,14779.6,91,"0.61",10.400000000000006,"520.00","24.16",-28.549999999999997,"-1427.50","-25.21","-907.50"
"10:48:00",14870.2,14782.1,88,"0.59",9.850000000000001,"492.50","22.59",-26.599999999999994,"-1330.00","-23.90","-837.50"
"10:49:00",14870.2,14788.7,82,"0.55",9.650000000000006,"482.50","22.03",-27.099999999999994,"-1355.00","-24.24","-872.50"
"10:50:00",14870.2,14792.2,78,"0.52",9.100000000000001,"455.00","20.52",-24.849999999999994,"-1242.50","-22.68","-787.50"
"10:51:00",14870.2,14797.5,73,"0.49",8.200000000000003,"410.00","18.12",-22,"-1100.00","-20.62","-690.00"
"10:52:00",14870.2,14787,83,"0.56",10.100000000000001,"505.00","23.30",-25.799999999999997,"-1290.00","-23.35","-785.00"
"10:53:00",14870.2,14788.5,82,"0.55",10.150000000000006,"507.50","23.44",-26.599999999999994,"-1330.00","-23.90","-822.50"
"10:54:00",14870.2,14791,79,"0.53",9.550000000000004,"477.50","21.75",-24.25,"-1212.50","-22.26","-735.00"
"10:55:00",14870.2,14790.8,80,"0.54",9.5,"475.00","21.62",-24.599999999999994,"-1230.00","-22.51","-755.00"
"10:56:00",14870.2,14794.6,76,"0.51",9.25,"462.50","20.93",-23.799999999999997,"-1190.00","-21.94","-727.50"
"10:57:00",14870.2,14790.5,80,"0.54",9.900000000000006,"495.00","22.73",-26.299999999999997,"-1315.00","-23.69","-820.00"
"10:58:00",14870.2,14780.5,90,"0.61",10.950000000000003,"547.50","25.76",-30.64999999999999,"-1532.50","-26.57","-985.00"
"10:59:00",14870.2,14780.5,90,"0.61",10.450000000000003,"522.50","24.30",-31.450000000000003,"-1572.50","-27.08","-1050.00"
"11:00:00",14870.2,14763.3,107,"0.72",11.700000000000003,"585.00","28.02",-39.95,"-1997.50","-32.05","-1412.50"
"11:01:00",14870.2,14758.1,112,"0.75",11.600000000000001,"580.00","27.72",,,,"-1417.50"
"11:02:00",14870.2,14748.3,122,"0.82",12.25,"612.50","29.73",,,,"-1385.00"
"11:03:00",14870.2,14739.5,131,"0.88",11.850000000000001,"592.50","28.49",,,,"-1405.00"
"11:04:00",14870.2,14735.2,135,"0.91",12.200000000000003,"610.00","29.58",,,,"-1387.50"
"11:05:00",14870.2,14737.8,133,"0.89",10.950000000000003,"547.50","25.76",,,,"-1450.00"
"11:06:00",14870.2,14729.9,141,"0.95",10.950000000000003,"547.50","25.76",,,,"-1450.00"
"11:07:00",14870.2,14728,142,"0.95",10.600000000000001,"530.00","24.74",,,,"-1467.50"
"11:08:00",14870.2,14736,134,"0.90",9.150000000000006,"457.50","20.65",,,,"-1540.00"
"11:09:00",14870.2,14735.4,135,"0.91",9.5,"475.00","21.62",,,,"-1522.50"
"11:10:00",14870.2,14716.4,154,"1.04",11.050000000000004,"552.50","26.06",,,,"-1445.00"
"11:11:00",14870.2,14713.3,157,"1.06",10.850000000000001,"542.50","25.47",,,,"-1455.00"
"11:12:00",14870.2,14721.6,149,"1.00",10.400000000000006,"520.00","24.16",,,,"-1477.50"
"11:13:00",14870.2,14725.3,145,"0.98",9.850000000000001,"492.50","22.59",,,,"-1505.00"
"11:14:00",14870.2,14737.1,133,"0.89",8.75,"437.50","19.57",,,,"-1560.00"
"11:15:00",14870.2,14745,125,"0.84",9.050000000000004,"452.50","20.38",,,,"-1545.00"
"11:16:00",14870.2,14717.9,153,"1.03",10.650000000000006,"532.50","24.88",,,,"-1465.00"
"11:17:00",14870.2,14710.7,160,"1.08",11.100000000000001,"555.00","26.21",,,,"-1442.50"
"11:18:00",14870.2,14721.6,149,"1.00",9.75,"487.50","22.31",,,,"-1510.00"
"11:19:00",14870.2,14712.5,158,"1.06",10.5,"525.00","24.45",,,,"-1472.50"
"11:20:00",14870.2,14700.2,170,"1.14",11,"550.00","25.91",,,,"-1447.50"
"11:21:00",14870.2,14697.9,173,"1.16",10.700000000000003,"535.00","25.03",,,,"-1462.50"
"11:22:00",14870.2,14679.5,191,"1.28",11.200000000000003,"560.00","26.51",,,,"-1437.50"
"11:23:00",14870.2,14687.4,183,"1.23",10.600000000000001,"530.00","24.74",,,,"-1467.50"
"11:24:00",14870.2,14686.8,184,"1.24",10.050000000000004,"502.50","23.16",,,,"-1495.00"
"11:25:00",14870.2,14679.1,191,"1.28",10.650000000000006,"532.50","24.88",,,,"-1465.00"
"11:26:00",14870.2,14669,201,"1.35",11.300000000000004,"565.00","26.81",,,,"-1432.50"
"11:27:00",14870.2,14669.5,201,"1.35",11.850000000000001,"592.50","28.49",,,,"-1405.00"
"11:28:00",14870.2,14670.8,200,"1.34",11.75,"587.50","28.18",,,,"-1410.00"
"11:29:00",14870.2,14681.5,189,"1.27",11.25,"562.50","26.66",,,,"-1435.00"
"11:30:00",14870.2,14685.3,185,"1.24",11.350000000000001,"567.50","26.96",,,,"-1430.00"
"11:31:00",14870.2,14656.6,214,"1.44",13.75,"687.50","34.63",,,,"-1310.00"
"11:32:00",14870.2,14666.8,204,"1.37",12.600000000000001,"630.00","30.84",,,,"-1367.50"
"11:33:00",14870.2,14654,216,"1.45",12.850000000000001,"642.50","31.65",,,,"-1355.00"
"11:34:00",14870.2,14647.3,223,"1.50",12.400000000000006,"620.00","30.21",,,,"-1377.50"
"11:35:00",14870.2,14663.6,207,"1.39",11.400000000000006,"570.00","27.11",,,,"-1427.50"
"11:36:00",14870.2,14638.3,232,"1.56",12.800000000000004,"640.00","31.49",,,,"-1357.50"
"11:37:00",14870.2,14654.2,216,"1.45",11.350000000000001,"567.50","26.96",,,,"-1430.00"
"11:38:00",14870.2,14664.3,206,"1.39",10.850000000000001,"542.50","25.47",,,,"-1455.00"
"11:39:00",14870.2,14660.3,210,"1.41",11.25,"562.50","26.66",,,,"-1435.00"
"11:40:00",14870.2,14671.6,199,"1.34",10.850000000000001,"542.50","25.47",,,,"-1455.00"
"11:41:00",14870.2,14665,205,"1.38",11.300000000000004,"565.00","26.81",,,,"-1432.50"
"11:42:00",14870.2,14668.5,202,"1.36",11,"550.00","25.91",,,,"-1447.50"
"11:43:00",14870.2,14657.1,213,"1.43",12.400000000000006,"620.00","30.21",,,,"-1377.50"
"11:44:00",14870.2,14661.3,209,"1.41",11.700000000000003,"585.00","28.02",,,,"-1412.50"
"11:45:00",14870.2,14665.3,205,"1.38",10.600000000000001,"530.00","24.74",,,,"-1467.50"
"11:46:00",14870.2,14657.6,213,"1.43",11.450000000000003,"572.50","27.26",,,,"-1425.00"
"11:47:00",14870.2,14659.9,211,"1.42",11.100000000000001,"555.00","26.21",,,,"-1442.50"
"11:48:00",14870.2,14662.1,208,"1.40",11.100000000000001,"555.00","26.21",,,,"-1442.50"
"11:49:00",14870.2,14661.9,209,"1.41",11.050000000000004,"552.50","26.06",,,,"-1445.00"
"11:50:00",14870.2,14657.6,213,"1.43",11.850000000000001,"592.50","28.49",,,,"-1405.00"
"11:51:00",14870.2,14650.6,220,"1.48",12.450000000000003,"622.50","30.37",,,,"-1375.00"
"11:52:00",14870.2,14655,215,"1.45",12,"600.00","28.95",,,,"-1397.50"
"11:53:00",14870.2,14669.6,201,"1.35",10.650000000000006,"532.50","24.88",,,,"-1465.00"
"11:54:00",14870.2,14688.1,182,"1.22",9.150000000000006,"457.50","20.65",,,,"-1540.00"
"11:55:00",14870.2,14695.4,175,"1.18",8.300000000000004,"415.00","18.38",,,,"-1582.50"
"11:56:00",14870.2,14692,178,"1.20",9.350000000000001,"467.50","21.20",,,,"-1530.00"
"11:57:00",14870.2,14683.4,187,"1.26",10.200000000000003,"510.00","23.58",,,,"-1487.50"
"11:58:00",14870.2,14675,195,"1.31",11.450000000000003,"572.50","27.26",,,,"-1425.00"
"11:59:00",14870.2,14665.3,205,"1.38",11.5,"575.00","27.41",,,,"-1422.50"
"12:00:00",14870.2,14675,195,"1.31",10.950000000000003,"547.50","25.76",,,,"-1450.00"
"12:01:00",14870.2,14667.5,203,"1.37",11.400000000000006,"570.00","27.11",,,,"-1427.50"
"12:02:00",14870.2,14663.4,207,"1.39",11.450000000000003,"572.50","27.26",,,,"-1425.00"
"12:03:00",14870.2,14647.3,223,"1.50",13.200000000000003,"660.00","32.80",,,,"-1337.50"
"12:04:00",14870.2,14645.4,225,"1.51",13,"650.00","32.14",,,,"-1347.50"
"12:05:00",14870.2,14620.8,250,"1.68",14.900000000000006,"745.00","38.65",,,,"-1252.50"
"12:06:00",14870.2,14629,241,"1.62",14.050000000000004,"702.50","35.66",,,,"-1295.00"
"12:07:00",14870.2,14617,253,"1.70",14.850000000000001,"742.50","38.47",,,,"-1255.00"
"12:08:00",14870.2,14626.8,244,"1.64",14.100000000000001,"705.00","35.83",,,,"-1292.50"
"12:09:00",14870.2,14623.7,247,"1.66",14.300000000000004,"715.00","36.53",,,,"-1282.50"
"12:10:00",14870.2,14621.2,249,"1.67",14.600000000000001,"730.00","37.58",,,,"-1267.50"
"12:11:00",14870.2,14624.4,246,"1.65",14.150000000000006,"707.50","36.01",,,,"-1290.00"
"12:12:00",14870.2,14632.1,238,"1.60",14.150000000000006,"707.50","36.01",,,,"-1290.00"
"12:13:00",14870.2,14630.6,240,"1.61",14.550000000000004,"727.50","37.40",,,,"-1270.00"
"12:14:00",14870.2,14619.9,251,"1.69",15.200000000000003,"760.00","39.74",,,,"-1237.50"
"12:15:00",14870.2,14607,263,"1.77",15.900000000000006,"795.00","42.34",,,,"-1202.50"
"12:16:00",14870.2,14591.9,279,"1.88",17.200000000000003,"860.00","47.45",,,,"-1137.50"
"12:17:00",14870.2,14596.3,274,"1.84",16.950000000000003,"847.50","46.44",,,,"-1150.00"
"12:18:00",14870.2,14595.8,275,"1.85",16.5,"825.00","44.65",,,,"-1172.50"
"12:19:00",14870.2,14608.5,262,"1.76",15.100000000000001,"755.00","39.37",,,,"-1242.50"
"12:20:00",14870.2,14620.7,250,"1.68",14.600000000000001,"730.00","37.58",,,,"-1267.50"
"12:21:00",14870.2,14623.6,247,"1.66",14.75,"737.50","38.11",,,,"-1260.00"
"12:22:00",14870.2,14617.8,253,"1.70",15.850000000000001,"792.50","42.15",,,,"-1205.00"
"12:23:00",14870.2,14609.4,261,"1.76",15.600000000000001,"780.00","41.22",,,,"-1217.50"
"12:24:00",14870.2,14606.5,264,"1.78",16.400000000000006,"820.00","44.26",,,,"-1177.50"
"12:25:00",14870.2,14611,259,"1.74",15.600000000000001,"780.00","41.22",,,,"-1217.50"
"12:26:00",14870.2,14613.8,257,"1.73",15.150000000000006,"757.50","39.56",,,,"-1240.00"
"12:27:00",14870.2,14613.6,257,"1.73",15.350000000000001,"767.50","40.29",,,,"-1230.00"
"12:28:00",14870.2,14615.9,255,"1.71",15,"750.00","39.01",,,,"-1247.50"
"12:29:00",14870.2,14627,243,"1.63",14.800000000000004,"740.00","38.29",,,,"-1257.50"
"12:30:00",14870.2,14618,252,"1.69",15.700000000000003,"785.00","41.59",,,,"-1212.50"
"12:31:00",14870.2,14612.2,258,"1.74",16.1,"805.00","43.11",,,,"-1192.50"
"12:32:00",14870.2,14610.4,260,"1.75",15.900000000000006,"795.00","42.34",,,,"-1202.50"
"12:33:00",14870.2,14603.1,267,"1.80",16.35,"817.50","44.07",,,,"-1180.00"
"12:34:00",14870.2,14596.5,274,"1.84",17.300000000000004,"865.00","47.86",,,,"-1132.50"
"12:35:00",14870.2,14591,279,"1.88",17.450000000000003,"872.50","48.47",,,,"-1125.00"
"12:36:00",14870.2,14587.1,283,"1.90",17.5,"875.00","48.68",,,,"-1122.50"
"12:37:00",14870.2,14578.4,292,"1.96",17.550000000000004,"877.50","48.89",,,,"-1120.00"
"12:38:00",14870.2,14579.6,291,"1.96",17,"850.00","46.64",,,,"-1147.50"
"12:39:00",14870.2,14575.7,295,"1.98",18,"900.00","50.78",,,,"-1097.50"
"12:40:00",14870.2,14570,300,"2.02",18.200000000000003,"910.00","51.63",,,,"-1087.50"
"12:41:00",14870.2,14582.5,288,"1.94",17.85,"892.50","50.14",,,,"-1105.00"
"12:42:00",14870.2,14558.6,312,"2.10",19.6,"980.00","57.90",,,,"-1017.50"
"12:43:00",14870.2,14564.3,306,"2.06",18.800000000000004,"940.00","54.26",,,,"-1057.50"
"12:44:00",14870.2,14564.7,306,"2.06",18.450000000000003,"922.50","52.71",,,,"-1075.00"
"12:45:00",14870.2,14565.6,305,"2.05",18.450000000000003,"922.50","52.71",,,,"-1075.00"
"12:46:00",14870.2,14561.5,309,"2.08",18.650000000000006,"932.50","53.59",,,,"-1065.00"
"12:47:00",14870.2,14578,292,"1.96",17.550000000000004,"877.50","48.89",,,,"-1120.00"
"12:48:00",14870.2,14577.8,293,"1.97",17.75,"887.50","49.72",,,,"-1110.00"
"12:49:00",14870.2,14580.8,290,"1.95",17.650000000000006,"882.50","49.30",,,,"-1115.00"
"12:50:00",14870.2,14589.6,281,"1.89",17.450000000000003,"872.50","48.47",,,,"-1125.00"
"12:51:00",14870.2,14599.3,271,"1.82",16.450000000000003,"822.50","44.46",,,,"-1175.00"
"12:52:00",14870.2,14589.5,281,"1.89",16.700000000000003,"835.00","45.44",,,,"-1162.50"
"12:53:00",14870.2,14586.3,284,"1.91",17.5,"875.00","48.68",,,,"-1122.50"
"12:54:00",14870.2,14593.8,277,"1.86",16.25,"812.50","43.68",,,,"-1185.00"
"12:55:00",14870.2,14595,275,"1.85",16.800000000000004,"840.00","45.84",,,,"-1157.50"
"12:56:00",14870.2,14620.1,250,"1.68",15.100000000000001,"755.00","39.37",,,,"-1242.50"
"12:57:00",14870.2,14627.1,243,"1.63",15.150000000000006,"757.50","39.56",,,,"-1240.00"
"12:58:00",14870.2,14619.5,251,"1.69",15.5,"775.00","40.84",,,,"-1222.50"
"12:59:00",14870.2,14641.9,229,"1.54",13.650000000000006,"682.50","34.30",,,,"-1315.00"
"13:00:00",14870.2,14653.2,217,"1.46",12.600000000000001,"630.00","30.84",,,,"-1367.50"
"13:01:00",14870.2,14638.5,232,"1.56",,,,,,,"-1367.50"
"13:02:00",14870.2,14621.1,249,"1.67",,,,,,,"-1367.50"
"13:03:00",14870.2,14618.4,252,"1.69",,,,,,,"-1367.50"
"13:04:00",14870.2,14613.5,257,"1.73",,,,,,,"-1367.50"
"13:05:00",14870.2,14618.6,252,"1.69",,,,,,,"-1367.50"
"13:06:00",14870.2,14601.3,269,"1.81",,,,,,,"-1367.50"
"13:07:00",14870.2,14605.9,265,"1.78",,,,,,,"-1367.50"
"13:08:00",14870.2,14607.1,263,"1.77",,,,,,,"-1367.50"
"13:09:00",14870.2,14604.5,266,"1.79",,,,,,,"-1367.50"
"13:10:00",14870.2,14609.4,261,"1.76",,,,,,,"-1367.50"
"13:11:00",14870.2,14603.8,267,"1.80",,,,,,,"-1367.50"
"13:12:00",14870.2,14603,267,"1.80",,,,,,,"-1367.50"
"13:13:00",14870.2,14589.4,281,"1.89",,,,,,,"-1367.50"
"13:14:00",14870.2,14595.4,275,"1.85",,,,,,,"-1367.50"
"13:15:00",14870.2,14590.4,280,"1.88",,,,,,,"-1367.50"
"13:16:00",14870.2,14583.3,287,"1.93",,,,,,,"-1367.50"
"13:17:00",14870.2,14584.6,286,"1.92",,,,,,,"-1367.50"
"13:18:00",14870.2,14579.7,291,"1.96",,,,,,,"-1367.50"
"13:19:00",14870.2,14583.9,287,"1.93",,,,,,,"-1367.50"
"13:20:00",14870.2,14579.4,291,"1.96",,,,,,,"-1367.50"
"13:21:00",14870.2,14574.3,296,"1.99",,,,,,,"-1367.50"
"13:22:00",14870.2,14585.5,285,"1.92",,,,,,,"-1367.50"
"13:23:00",14870.2,14600.8,270,"1.82",,,,,,,"-1367.50"
"13:24:00",14870.2,14603.4,267,"1.80",,,,,,,"-1367.50"
"13:25:00",14870.2,14616.5,254,"1.71",,,,,,,"-1367.50"
"13:26:00",14870.2,14619,251,"1.69",,,,,,,"-1367.50"
"13:27:00",14870.2,14620.1,250,"1.68",,,,,,,"-1367.50"
"13:28:00",14870.2,14613.9,257,"1.73",,,,,,,"-1367.50"
"13:29:00",14870.2,14606.4,264,"1.78",,,,,,,"-1367.50"
"13:30:00",14870.2,14605.7,265,"1.78",,,,,,,"-1367.50"
"13:31:00",14870.2,14602.9,268,"1.80",,,,,,,"-1367.50"
"13:32:00",14870.2,14591.8,279,"1.88",,,,,,,"-1367.50"
"13:33:00",14870.2,14601.3,269,"1.81",,,,,,,"-1367.50"
"13:34:00",14870.2,14592.5,278,"1.87",,,,,,,"-1367.50"
"13:35:00",14870.2,14594.3,276,"1.86",,,,,,,"-1367.50"
"13:36:00",14870.2,14587.6,283,"1.90",,,,,,,"-1367.50"
"13:37:00",14870.2,14599.4,271,"1.82",,,,,,,"-1367.50"
"13:38:00",14870.2,14609.5,261,"1.76",,,,,,,"-1367.50"
"13:39:00",14870.2,14611.1,259,"1.74",,,,,,,"-1367.50"
"13:40:00",14870.2,14613.9,257,"1.73",,,,,,,"-1367.50"
"13:41:00",14870.2,14617.4,253,"1.70",,,,,,,"-1367.50"
"13:42:00",14870.2,14607.5,263,"1.77",,,,,,,"-1367.50"
"13:43:00",14870.2,14615,255,"1.71",,,,,,,"-1367.50"
"13:44:00",14870.2,14626,244,"1.64",,,,,,,"-1367.50"
"13:45:00",14870.2,14618.9,252,"1.69",,,,,,,"-1367.50"
"13:46:00",14870.2,14603.4,267,"1.80",,,,,,,"-1367.50"
"13:47:00",14870.2,14598,272,"1.83",,,,,,,"-1367.50"
"13:48:00",14870.2,14598.1,272,"1.83",,,,,,,"-1367.50"
"13:49:00",14870.2,14610.2,260,"1.75",,,,,,,"-1367.50"
"13:50:00",14870.2,14620,250,"1.68",,,,,,,"-1367.50"
"13:51:00",14870.2,14618.1,252,"1.69",,,,,,,"-1367.50"
"13:52:00",14870.2,14623.4,247,"1.66",,,,,,,"-1367.50"
"13:53:00",14870.2,14624.4,246,"1.65",,,,,,,"-1367.50"
"13:54:00",14870.2,14620.9,250,"1.68",,,,,,,"-1367.50"
"13:55:00",14870.2,14621.6,249,"1.67",,,,,,,"-1367.50"
"13:56:00",14870.2,14637.8,233,"1.57",,,,,,,"-1367.50"
"13:57:00",14870.2,14631.8,239,"1.61",,,,,,,"-1367.50"
"13:58:00",14870.2,14635.3,235,"1.58",,,,,,,"-1367.50"
"13:59:00",14870.2,14647,223,"1.50",,,,,,,"-1367.50"
"14:00:00",14870.2,14656.2,214,"1.44",,,,,,,"-1367.50"
"14:01:00",14870.2,14645.6,225,"1.51",,,,,,,"-1367.50"
"14:02:00",14870.2,14652.8,218,"1.47",,,,,,,"-1367.50"
"14:03:00",14870.2,14662.3,208,"1.40",,,,,,,"-1367.50"
"14:04:00",14870.2,14672.7,198,"1.33",,,,,,,"-1367.50"
"14:05:00",14870.2,14678.7,192,"1.29",,,,,,,"-1367.50"
"14:06:00",14870.2,14667.8,203,"1.37",,,,,,,"-1367.50"
"14:07:00",14870.2,14674.3,196,"1.32",,,,,,,"-1367.50"
"14:08:00",14870.2,14686.3,184,"1.24",,,,,,,"-1367.50"
"14:09:00",14870.2,14677.8,193,"1.30",,,,,,,"-1367.50"
"14:10:00",14870.2,14675.3,195,"1.31",,,,,,,"-1367.50"
"14:11:00",14870.2,14680,190,"1.28",,,,,,,"-1367.50"
"14:12:00",14870.2,14675.5,195,"1.31",,,,,,,"-1367.50"
"14:13:00",14870.2,14671.9,199,"1.34",,,,,,,"-1367.50"
"14:14:00",14870.2,14679.9,191,"1.28",,,,,,,"-1367.50"
"14:15:00",14870.2,14686.9,184,"1.24",,,,,,,"-1367.50"
"14:16:00",14870.2,14686.9,184,"1.24",,,,,,,"-1367.50"
"14:17:00",14870.2,14681.6,189,"1.27",,,,,,,"-1367.50"
"14:18:00",14870.2,14666.8,204,"1.37",,,,,,,"-1367.50"
"14:19:00",14870.2,14656.5,214,"1.44",,,,,,,"-1367.50"
"14:20:00",14870.2,14645.5,225,"1.51",,,,,,,"-1367.50"
"14:21:00",14870.2,14635.1,235,"1.58",,,,,,,"-1367.50"
"14:22:00",14870.2,14647.2,223,"1.50",,,,,,,"-1367.50"
"14:23:00",14870.2,14662.3,208,"1.40",,,,,,,"-1367.50"
"14:24:00",14870.2,14654.4,216,"1.45",,,,,,,"-1367.50"
"14:25:00",14870.2,14649.8,221,"1.49",,,,,,,"-1367.50"
"14:26:00",14870.2,14657.5,213,"1.43",,,,,,,"-1367.50"
"14:27:00",14870.2,14659,211,"1.42",,,,,,,"-1367.50"
"14:28:00",14870.2,14675.1,195,"1.31",,,,,,,"-1367.50"
"14:29:00",14870.2,14666.9,204,"1.37",,,,,,,"-1367.50"
"14:30:00",14870.2,14669.1,201,"1.35",,,,,,,"-1367.50"
"14:31:00",14870.2,14659.8,211,"1.42",,,,,,,"-1367.50"
