"Time","UnderlyingAtBuy","UnderlyingCurrent","UnderlyingChg","UnderlyingChgPct","position1PL","position1PLAmt","position1PLPct","position2PL","position2PLAmt","position2PLPct","PL"
"13:58:00",15031.9,15138.8,-107,"-0.71",,,,,,,"32.50"
"13:59:00",15031.9,15144.6,-113,"-0.75",,,,,,,"32.50"
"14:00:00",15031.9,15147.4,-116,"-0.77",,,,,,,"32.50"
"14:01:00",15031.9,15153.2,-122,"-0.81",,,,,,,"32.50"
"14:02:00",15031.9,15148.8,-117,"-0.78",,,,,,,"32.50"
"14:03:00",15031.9,15147.4,-116,"-0.77",,,,,,,"32.50"
"14:04:00",15031.9,15141.6,-110,"-0.73",,,,,,,"32.50"
"14:05:00",15031.9,15134.6,-103,"-0.69",,,,,,,"32.50"
"14:06:00",15031.9,15144.1,-113,"-0.75",,,,,,,"32.50"
"14:07:00",15031.9,15142.3,-111,"-0.74",,,,,,,"32.50"
"14:08:00",15031.9,15140.3,-109,"-0.73",,,,,,,"32.50"
"14:09:00",15031.9,15144.4,-113,"-0.75",,,,,,,"32.50"
"14:10:00",15031.9,15144.6,-113,"-0.75",,,,,,,"32.50"
"14:11:00",15031.9,15142.5,-111,"-0.74",,,,,,,"32.50"
"14:12:00",15031.9,15140.8,-109,"-0.73",,,,,,,"32.50"
"14:13:00",15031.9,15136,-105,"-0.70",,,,,,,"32.50"
"14:14:00",15031.9,15129.8,-98,"-0.65",,,,,,,"32.50"
"14:15:00",15031.9,15130.5,-99,"-0.66",,,,,,,"32.50"
"14:16:00",15031.9,15130.5,-99,"-0.66",,,,,,,"32.50"
"14:17:00",15031.9,15132.2,-101,"-0.67",,,,,,,"32.50"
"14:18:00",15031.9,15136.6,-105,"-0.70",,,,,,,"32.50"
"14:19:00",15031.9,15135.9,-104,"-0.69",,,,,,,"32.50"
"14:20:00",15031.9,15135,-104,"-0.69",,,,,,,"32.50"
"14:21:00",15031.9,15152.5,-121,"-0.80",,,,,,,"32.50"
"14:22:00",15031.9,15152.4,-121,"-0.80",,,,,,,"32.50"
"14:23:00",15031.9,15158.1,-127,"-0.84",,,,,,,"32.50"
"14:24:00",15031.9,15157.5,-126,"-0.84",,,,,,,"32.50"
"14:25:00",15031.9,15170.8,-139,"-0.92",,,,,,,"32.50"
"14:26:00",15031.9,15168,-137,"-0.91",,,,,,,"32.50"
"14:27:00",15031.9,15169.4,-138,"-0.92",,,,,,,"32.50"
"14:28:00",15031.9,15172,-141,"-0.94",,,,,,,"32.50"
"14:29:00",15031.9,15176.8,-145,"-0.96",,,,,,,"32.50"
"14:30:00",15031.9,15173.3,-142,"-0.94",,,,,,,"32.50"
"14:31:00",15031.9,15170.5,-139,"-0.92",,,,,,,"32.50"
"14:32:00",15031.9,15172.3,-141,"-0.94",,,,,,,"32.50"
"14:33:00",15031.9,15168.3,-137,"-0.91",,,,,,,"32.50"
"14:34:00",15031.9,15168.3,-137,"-0.91",,,,,,,"32.50"
"14:35:00",15031.9,15165.6,-134,"-0.89",,,,,,,"32.50"
"14:36:00",15031.9,15169.5,-138,"-0.92",,,,,,,"32.50"
"14:37:00",15031.9,15179.9,-148,"-0.98",,,,,,,"32.50"
"14:38:00",15031.9,15180.5,-149,"-0.99",,,,,,,"32.50"
"14:39:00",15031.9,15183.3,-152,"-1.01",,,,,,,"32.50"
"14:40:00",15031.9,15182.5,-151,"-1.00",,,,,,,"32.50"
"14:41:00",15031.9,15188.2,-157,"-1.04",,,,,,,"32.50"
"14:42:00",15031.9,15185.3,-154,"-1.02",,,,,,,"32.50"
"14:43:00",15031.9,15186.5,-155,"-1.03",,,,,,,"32.50"
"14:44:00",15031.9,15190.1,-159,"-1.06",,,,,,,"32.50"
"14:45:00",15031.9,15196.5,-165,"-1.10",,,,,,,"32.50"
"14:46:00",15031.9,15204.7,-173,"-1.15",,,,,,,"32.50"
"14:47:00",15031.9,15211.9,-180,"-1.20",,,,,,,"32.50"
"14:48:00",15031.9,15208.4,-177,"-1.18",,,,,,,"32.50"
"14:49:00",15031.9,15208.1,-177,"-1.18",,,,,,,"32.50"
"14:50:00",15031.9,15219.4,-188,"-1.25",,,,,,,"32.50"
"14:51:00",15031.9,15211.6,-180,"-1.20",,,,,,,"32.50"
"14:52:00",15031.9,15202.9,-171,"-1.14",,,,,,,"32.50"
"14:53:00",15031.9,15202.4,-171,"-1.14",,,,,,,"32.50"
"14:54:00",15031.9,15202.6,-171,"-1.14",,,,,,,"32.50"
"14:55:00",15031.9,15199.9,-168,"-1.12",,,,,,,"32.50"
"14:56:00",15031.9,15203.3,-172,"-1.14",,,,,,,"32.50"
"14:57:00",15031.9,15202.4,-171,"-1.14",,,,,,,"32.50"
"14:58:00",15031.9,15197.4,-166,"-1.10",,,,,,,"32.50"
"14:59:00",15031.9,15192,-161,"-1.07",,,,,,,"32.50"
"15:00:00",15031.9,15199,-168,"-1.12",,,,,,,"32.50"
